"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"SSD-experiment"
"05/23/2022 11:17:44:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","20","0","20"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles)"
"13510","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","1","1000","0.06856856856856856","0.06856856856856856","0","0.9306569469604111","0.892","106.74452554744525"
"13511","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","2","1000","0.09509509509509509","0.09509509509509509","0","0.9789473711911354","0.868","131.02631578947367"
"13512","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","2","1000","0.09759759759759759","0.09759759759759759","0","0.9358974441157123","0.911","139.7948717948718"
"13513","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","2","1000","0.07857857857857858","0.07857857857857858","0","0.977707009919266","0.988","114.44585987261146"
"13514","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","2","1000","0.0995995995995996","0.0995995995995996","0","0.9070351875583935","0.892","156.65829145728642"
"13515","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","2","1000","0.07307307307307308","0.07307307307307308","0","0.9589041166260074","0.844","113.81506849315069"
"13516","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","3","1000","0.07107107107107107","0.07107107107107107","0","0.9788732431561191","0.856","111.74647887323944"
"13517","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","3","1000","0.1021021021021021","0.1021021021021021","0","0.9460784379805836","0.964","161.66666666666666"
"13519","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","3","1000","0.1086086086086086","0.1086086086086086","0","0.9331797312004918","0.976","159.36405529953916"
"13518","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","3","1000","0.07507507507507508","0.07507507507507508","0","0.9533333411111098","0.904","119.37333333333333"
"13520","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","3","1000","0.07257257257257257","0.07257257257257257","0","0.9758620731272287","0.88","136.38620689655173"
"13521","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","4","1000","0.07457457457457457","0.07457457457457457","0","0.9161073966262757","0.868","121.44295302013423"
"13522","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","4","1000","0.06606606606606606","0.06606606606606606","0","0.9696969754361789","0.892","109.9090909090909"
"13523","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","4","1000","0.07557557557557558","0.07557557557557558","0","0.923841072211743","0.952","138.73509933774835"
"13524","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","4","1000","0.09009009009009009","0.09009009009009009","0","0.9611111165123449","0.928","155.13888888888889"
"13526","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","0","1000","0.25375375375375375","0.25375375375375375","0","0.8964497092480419","1","473.3313609467456"
"13527","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","0","1000","0.25475475475475473","0.25475475475475473","0","0.9223968603930816","1","465.95088408644403"
"13528","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","0","1000","0.24374374374374375","0.24374374374374375","0","0.9928131420527134","1","488.2977412731006"
"13529","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","0","1000","0.25825825825825827","0.25825825825825827","0","0.982558140379935","1","484.57751937984494"
"13530","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","0","1000","0.23823823823823823","0.23823823823823823","0","0.9852941184194266","1","459.3193277310924"
"13525","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","0","4","1000","0.08408408408408409","0.08408408408408409","0","0.9345238192672888","0.916","118.9702380952381"
"13531","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","1","1000","0.2182182182182182","0.2182182182182182","0","0.9587155986975001","1","464.50688073394497"
"13532","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","1","1000","0.27627627627627627","0.27627627627627627","0","0.9728260881872243","1","476.7536231884058"
"13533","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","1","1000","0.2702702702702703","0.2702702702702703","0","0.9851851858710562","1","483.8722222222222"
"13534","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","1","1000","0.23223223223223224","0.23223223223223224","0","0.9806034493209348","1","487.44181034482756"
"13535","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","1","1000","0.24374374374374375","0.24374374374374375","0","0.9558521583238112","1","478.67967145790556"
"13536","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","2","1000","0.2887887887887888","0.2887887887887888","0","0.9696707118860177","1","481.9064124783362"
"13537","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","2","1000","0.23123123123123124","0.23123123123123124","0","0.9480519508629897","1","472.8809523809524"
"13539","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","2","1000","0.2802802802802803","0.2802802802802803","0","1","1","466.98571428571427"
"13540","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","2","1000","0.25125125125125125","0.25125125125125125","0","0.9840637458135585","1","475.14940239043824"
"13538","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","2","1000","0.21521521521521522","0.21521521521521522","0","0.9790697686587344","1","478.2627906976744"
"13541","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","3","1000","0.2502502502502503","0.2502502502502503","0","0.9300000034999998","1","461.97"
"13542","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","3","1000","0.22822822822822822","0.22822822822822822","0","0.960526317953601","1","490.42543859649123"
"13543","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","3","1000","0.21021021021021022","0.21021021021021022","0","1","1","458.62857142857143"
"13545","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","3","1000","0.18768768768768768","0.18768768768768768","0","0.9346666710222219","1","469.87466666666666"
"13544","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","3","1000","0.33733733733733734","0.33733733733733734","0","0.9940652821192403","1","482.8041543026706"
"13547","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","4","1000","0.2807807807807808","0.2807807807807808","0","0.9919786099831279","1","483.5561497326203"
"13546","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","4","1000","0.2602602602602603","0.2602602602602603","0","0.9673076938794378","1","474.8480769230769"
"13549","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","4","1000","0.26476476476476474","0.26476476476476474","0","0.9706994342769644","1","437.44423440453687"
"13548","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","4","1000","0.2122122122122122","0.2122122122122122","0","0.9740566053032662","1","464.0259433962264"
"13551","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","0","1000","0.2042042042042042","0.2042042042042042","0","0.9656862766123605","1","496.8235294117647"
"13550","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","1","4","1000","0.1891891891891892","0.1891891891891892","0","0.9074074135312558","1","450.33597883597884"
"13553","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","0","1000","0.24874874874874875","0.24874874874874875","0","0.9748490958325404","1","475.96177062374244"
"13554","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","0","1000","0.23023023023023023","0.23023023023023023","0","0.9804347836720226","1","497.3326086956522"
"13552","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","0","1000","0.23423423423423423","0.23423423423423423","0","0.9978632479773906","1","488.63034188034186"
"13555","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","0","1000","0.24474474474474475","0.24474474474474475","0","0.9723926394482291","1","508.9979550102249"
"13556","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","1","1000","0.26676676676676675","0.26676676676676675","0","0.9953095687003016","1","484.1744840525328"
"13558","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","1","1000","0.21271271271271272","0.21271271271271272","0","0.9800000011764706","1","486.06823529411764"
"13559","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","1","1000","0.21271271271271272","0.21271271271271272","0","0.9823529422145328","1","482.6588235294118"
"13561","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","2","1000","0.25725725725725723","0.25725725725725723","0","0.978599222830777","1","485.5428015564202"
"13560","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","1","1000","0.24474474474474475","0.24474474474474475","0","0.9805725981302352","1","492.06339468302656"
"13562","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","2","1000","0.25825825825825827","0.25825825825825827","0","0.9941860467933117","1","518.9031007751938"
"13557","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","1","1000","0.22922922922922923","0.22922922922922923","0","0.9825327520451554","1","488.70305676855895"
"13563","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","2","1000","0.1961961961961962","0.1961961961961962","0","0.9387755141087044","1","498.9974489795918"
"13564","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","2","1000","0.23823823823823823","0.23823823823823823","0","0.9684873966130569","1","517.9201680672269"
"13565","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","2","1000","0.24624624624624625","0.24624624624624625","0","0.971544716893053","1","521.329268292683"
"13566","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","3","1000","0.2067067067067067","0.2067067067067067","0","0.9648910432874671","1","475.8958837772397"
"13568","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","3","1000","0.2862862862862863","0.2862862862862863","0","0.9825174832815785","1","507.8793706293706"
"13569","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","3","1000","0.23123123123123124","0.23123123123123124","0","0.9653679672419931","1","519.1060606060606"
"13567","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","3","1000","0.24424424424424424","0.24424424424424424","0","0.9815573779939868","1","509.0553278688525"
"13571","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","4","1000","0.26476476476476474","0.26476476476476474","0","0.9990548204605473","1","496.44423440453687"
"13570","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","3","1000","0.2527527527527528","0.2527527527527528","0","0.9871287135084795","1","486.0871287128713"
"13572","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","4","1000","0.3063063063063063","0.3063063063063063","0","0.9983660131386433","1","493.2549019607843"
"13574","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","4","1000","0.25325325325325326","0.25325325325325326","0","0.9861660085886359","1","493.4308300395257"
"13573","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","4","1000","0.2182182182182182","0.2182182182182182","0","0.9931192664495834","1","480.9151376146789"
"13575","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","2","4","1000","0.27127127127127126","0.27127127127127126","0","0.9926199265396712","1","487.6088560885609"
"13576","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","0","1000","0.14064064064064064","0.14064064064064064","0","0.9270462698357411","1","478.5800711743772"
"13577","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","0","1000","0.11661661661661661","0.11661661661661661","0","0.9892703874173404","1","476.1030042918455"
"13580","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","0","1000","0.15465465465465467","0.15465465465465467","0","0.9692556659178264","1","461.2621359223301"
"13578","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","0","1000","0.17617617617617617","0.17617617617617617","0","0.9687500022194601","1","505.40625"
"13579","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","0","1000","0.1966966966966967","0.1966966966966967","0","0.9860050899487857","1","484.33078880407123"
"13582","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","1","1000","0.13813813813813813","0.13813813813813813","0","0.9818840596119511","1","482.6123188405797"
"13581","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","1","1000","0.2062062062062062","0.2062062062062062","0","0.9830097097688283","1","501.58009708737865"
"13583","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","1","1000","0.11911911911911911","0.11911911911911911","0","0.9159663953816811","1","508.6932773109244"
"13584","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","1","1000","0.18468468468468469","0.18468468468468469","0","0.990514905791673","1","503.74525745257455"
"13585","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","1","1000","0.16116116116116116","0.16116116116116116","0","0.9751552814320433","1","505.8074534161491"
"13586","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","2","1000","0.19519519519519518","0.19519519519519518","0","0.9153846208086781","1","485.34358974358975"
"13587","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","2","1000","0.15065065065065064","0.15065065065065064","0","0.9617940231068087","1","490.27574750830564"
"13589","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","2","1000","0.16616616616616617","0.16616616616616617","0","0.9548192805105964","1","509.51506024096386"
"13590","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","2","1000","0.1831831831831832","0.1831831831831832","0","0.9699453572441696","1","518.8524590163935"
"13588","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","2","1000","0.19369369369369369","0.19369369369369369","0","0.9935400520968959","1","475.79328165374676"
"13591","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","3","1000","0.16066066066066065","0.16066066066066065","0","0.9672897221736977","1","481.54828660436135"
"13593","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","3","1000","0.17217217217217218","0.17217217217217218","0","0.9767441877366143","1","466.6889534883721"
"13592","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","3","1000","0.13563563563563563","0.13563563563563563","0","0.9944649451600605","1","481.7453874538745"
"13594","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","3","1000","0.17267267267267267","0.17267267267267267","0","0.957971017538332","1","493.1246376811594"
"13595","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","3","1000","0.1781781781781782","0.1781781781781782","0","0.9887640457328619","1","497.71067415730334"
"13596","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","4","1000","0.11211211211211211","0.11211211211211211","0","0.8883928695990101","1","514.6339285714286"
"13597","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","4","1000","0.16516516516516516","0.16516516516516516","0","0.9969696971992653","1","467.8212121212121"
"13599","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","4","1000","0.18118118118118118","0.18118118118118118","0","0.9779005540123927","1","500.3314917127072"
"13601","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","0","1000","0.0945945945945946","0.0945945945945946","0","0.9814814839310206","1","488.33862433862436"
"13602","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","0","1000","0.16416416416416416","0.16416416416416416","0","0.990853659233715","1","494.8140243902439"
"13600","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","4","1000","0.15315315315315314","0.15315315315315314","0","0.980392158464693","1","466.6732026143791"
"13598","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","3","4","1000","0.19019019019019018","0.19019019019019018","0","0.9868421061288088","1","500.10263157894735"
"13603","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","0","1000","0.12062062062062062","0.12062062062062062","0","0.9564315397892593","1","458.45228215767634"
"13604","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","0","1000","0.06556556556556556","0.06556556556556556","0","0.9732824478468611","1","480.2442748091603"
"13605","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","0","1000","0.09309309309309309","0.09309309309309309","0","0.962365596456237","1","493.44086021505376"
"13607","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","1","1000","0.12462462462462462","0.12462462462462462","0","0.9497992018273894","1","475.72289156626505"
"13606","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","1","1000","0.08508508508508508","0.08508508508508508","0","0.941176479238753","1","530.0764705882353"
"13609","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","1","1000","0.0890890890890891","0.0890890890890891","0","0.8595505815237947","1","500.5112359550562"
"13608","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","1","1000","0.12262262262262262","0.12262262262262262","0","0.8632653200749674","1","507.0081632653061"
"13611","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","2","1000","0.0935935935935936","0.0935935935935936","0","0.9598930534902335","1","492.9572192513369"
"13612","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","2","1000","0.13163163163163163","0.13163163163163163","0","0.9980988594963062","1","534.3155893536122"
"13610","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","1","1000","0.13063063063063063","0.13063063063063063","0","0.9827586223411281","1","479.6551724137931"
"13613","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","2","1000","0.08258258258258258","0.08258258258258258","0","0.9848484871441686","1","461.6848484848485"
"13615","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","2","1000","0.08808808808808809","0.08808808808808809","0","0.9886363652505163","1","445.3011363636364"
"13616","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","3","1000","0.1011011011011011","0.1011011011011011","0","0.98019802225272","1","521.2425742574258"
"13614","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","2","1000","0.11811811811811812","0.11811811811811812","0","0.923728821638896","1","499.04661016949154"
"13617","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","3","1000","0.1011011011011011","0.1011011011011011","0","0.94059406675816","1","498.66336633663366"
"13618","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","3","1000","0.09309309309309309","0.09309309309309309","0","0.9677419398196317","1","522.5215053763441"
"13619","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","3","1000","0.08208208208208208","0.08208208208208208","0","0.8353658787552014","1","523.2073170731708"
"13621","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","4","1000","0.15515515515515516","0.15515515515515516","0","1","1","502.89677419354837"
"13620","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","3","1000","0.08508508508508508","0.08508508508508508","0","0.923529423010379","1","497.3705882352941"
"13623","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","4","1000","0.07207207207207207","0.07207207207207207","0","0.9375000108506926","1","461.625"
"13624","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","4","1000","0.08158158158158157","0.08158158158158157","0","0.9907975474236891","1","498.8773006134969"
"13622","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","4","1000","0.10560560560560561","0.10560560560560561","0","0.9976303320343208","1","486.61611374407585"
"13625","false","false","30","10","2","5","5","5","50","50","1","4","50","50","5","5","4","4","1000","0.10710710710710711","0.10710710710710711","0","0.9579439301467372","1","488.6214953271028"
"13626","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","0","1000","0.10560560560560561","0.10560560560560561","0","0.9928909961029625","0.904","160.35071090047393"
"13628","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","0","1000","0.07207207207207207","0.07207207207207207","0","0.9583333405671284","0.964","127.50694444444444"
"13627","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","0","1000","0.1001001001001001","0.1001001001001001","0","0.935000008124999","0.9385","164.54"
"13630","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","0","1000","0.08408408408408409","0.08408408408408409","0","0.9821428598001697","0.906","135.58333333333334"
"13631","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","1","1000","0.08808808808808809","0.08808808808808809","0","0.9829545478757744","0.952","147.01704545454547"
"13632","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","1","1000","0.08208208208208208","0.08208208208208208","0","0.9085365993084452","0.928","141.59146341463415"
"13633","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","1","1000","0.08508508508508508","0.08508508508508508","0","0.923529423010379","0.916","135.6"
"13629","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","0","1000","0.07807807807807808","0.07807807807807808","0","0.9743589784681124","0.928","133.67307692307693"
"13634","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","1","1000","0.07107107107107107","0.07107107107107107","0","0.9859154954374127","0.94","114.28169014084507"
"13635","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","1","1000","0.08808808808808809","0.08808808808808809","0","0.9545454610020652","0.889","124.80113636363636"
"13636","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","2","1000","0.07557557557557558","0.07557557557557558","0","0.9768211958905305","0.916","132.46357615894038"
"13637","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","2","1000","0.08558558558558559","0.08558558558558559","0","0.9093567383981377","0.904","137.24561403508773"
"13639","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","2","1000","0.08208208208208208","0.08208208208208208","0","0.8658536789857196","0.928","129.28658536585365"
"13638","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","2","1000","0.07807807807807808","0.07807807807807808","0","0.9807692338510843","0.928","144.76282051282053"
"13640","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","2","1000","0.06006006006006006","0.06006006006006006","0","1","0.959","113.275"
"13642","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","3","1000","0.0985985985985986","0.0985985985985986","0","0.9517766558659067","0.916","163.0710659898477"
"13643","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","3","1000","0.08008008008008008","0.08008008008008008","0","0.9562500068359364","0.8625","126.6875"
"13644","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","3","1000","0.1006006006006006","0.1006006006006006","0","0.9676616955644657","0.928","144.98507462686567"
"13641","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","3","1000","0.08858858858858859","0.08858858858858859","0","0.8785310906029533","0.937","158.36723163841808"
"13646","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","4","1000","0.0980980980980981","0.0980980980980981","0","0.897959196688878","0.94","170.74489795918367"
"13645","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","3","1000","0.07557557557557558","0.07557557557557558","0","0.9437086185912883","0.976","118.25827814569537"
"13647","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","4","1000","0.08758758758758758","0.08758758758758758","0","0.9571428632653053","0.928","138.4742857142857"
"13651","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","0","1000","0.2907907907907908","0.2907907907907908","0","0.9629948380811171","1","477.49053356282275"
"13649","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","4","1000","0.08558558558558559","0.08558558558558559","0","0.8742690242296748","0.916","148.52631578947367"
"13648","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","4","1000","0.09009009009009009","0.09009009009009009","0","0.8444444660493797","0.952","157.68333333333334"
"13650","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","0","4","1000","0.09759759759759759","0.09759759759759759","0","0.8179487412886229","0.952","157.4923076923077"
"13653","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","0","1000","0.25075075075075076","0.25075075075075076","0","0.9690618777913235","1","447.2215568862275"
"13654","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","0","1000","0.24774774774774774","0.24774774774774774","0","0.988888889450056","1","441.22222222222223"
"13655","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","0","1000","0.22322322322322322","0.22322322322322322","0","0.9394618868014637","1","464.03139013452915"
"13652","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","0","1000","0.2147147147147147","0.2147147147147147","0","0.9871794879266033","1","487.53379953379954"
"13657","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","1","1000","0.17267267267267267","0.17267267267267267","0","0.9985507247427011","1","494.34492753623186"
"13656","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","1","1000","0.24924924924924924","0.24924924924924924","0","0.9939759039168723","1","455.8313253012048"
"13660","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","1","1000","0.27677677677677676","0.27677677677677676","0","0.9990958409088679","1","464.13562386980107"
"13659","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","1","1000","0.2032032032032032","0.2032032032032032","0","0.9507389192894754","1","444.92857142857144"
"13658","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","1","1000","0.2012012012012012","0.2012012012012012","0","0.975124379656444","1","479.7512437810945"
"13661","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","2","1000","0.24224224224224225","0.24224224224224225","0","0.9648760348721056","1","478.77272727272725"
"13662","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","2","1000","0.21921921921921922","0.21921921921921922","0","0.970319636397281","1","475.87214611872145"
"13664","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","2","1000","0.23923923923923923","0.23923923923923923","0","0.9790794990021182","1","474.2531380753138"
"13665","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","2","1000","0.2092092092092092","0.2092092092092092","0","0.9425837354914034","1","456.60526315789474"
"13663","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","2","1000","0.25675675675675674","0.25675675675675674","0","0.9775828470963525","1","453.53411306042887"
"13667","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","3","1000","0.22772772772772773","0.22772772772772773","0","0.9593406615746889","1","463.83516483516485"
"13666","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","3","1000","0.21171171171171171","0.21171171171171171","0","0.9420803816737363","1","459.7210401891253"
"13669","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","3","1000","0.21521521521521522","0.21521521521521522","0","0.9720930248783125","1","498.3209302325581"
"13668","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","3","1000","0.21771771771771772","0.21771771771771772","0","0.9965517243361078","1","478.40919540229885"
"13670","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","3","1000","0.24274274274274274","0.24274274274274274","0","0.9680412387607609","1","479.12371134020617"
"13671","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","4","1000","0.22622622622622623","0.22622622622622623","0","0.9977876107418356","1","463.24557522123894"
"13672","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","4","1000","0.25375375375375375","0.25375375375375375","0","0.9516765309824196","1","487.64102564102564"
"13676","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","0","1000","0.2962962962962963","0.2962962962962963","0","0.9695945958786066","1","505.82263513513516"
